time,area_h1,area_h2,area_h3,area_h4,area_h5,dt,temp_avg,temp_max,temp_min
433,0.14366135555524,7057.3991232679,9523.9849896907,18903.889035054,9514.5831906313,2,402.21599176702,878.13292544877,300.05577161413
435,0.14297790330559,7054.9852424426,9514.4492816514,18913.289926138,9517.1325718645,2,402.64307904818,878.34538765796,300.05807126119
437,0.14230057380522,7052.5898735255,9504.9214767305,18922.723885828,9519.6224633419,2,403.07015382435,878.8920379037,300.06044959464
439,0.14162927048164,7050.2136875006,9495.4048798484,18932.182592281,9522.0572110998,2,403.49721645784,879.35780503223,300.06290874234
441,0.14096389918784,7047.857535513,9485.9027257875,18941.658023011,9524.4407517892,2,403.92426731668,879.62770136684,300.06545087404
443,0.1403043682797,7045.5224385185,9476.4180735961,18951.142596055,9526.7765874622,2,404.35130677485,880.14142134383,300.06807820212
445,0.13965058868328,7043.2095714645,9466.9536874574,18960.629316127,9529.0677743623,2,404.77833521208,880.40606188501,300.07079298212
447,0.13900247394293,7040.920242281,9457.5119465917,18970.111883847,9531.3169248067,2,405.20535301315,880.81068794493,300.07359751312
449,0.13835994024629,7038.655866234,9448.0948180249,18979.584734513,9533.5262212875,2,405.63236056678,881.32947653295,300.07649413854
451,0.13772290642225,7036.4179367087,9438.7038844997,18989.043014408,9535.6974414766,2,406.05935826404,881.59904453971,300.07948524652
453,0.13709129390842,7034.2079934261,9429.3403665816,18998.482555563,9537.8319931347,2,406.48634649644,882.07718026333,300.0825732707
455,0.13646502668912,7032.0275893947,9420.0050675226,19007.899920687,9539.9309573687,2,406.91332565368,882.39426277402,300.08576069028
457,0.13584403120327,7029.8782577901,9410.6982358698,19017.292523573,9541.9951387353,2,407.34029612128,882.65740106004,300.08905003141
459,0.135228236226,7027.761480311,9401.4194381797,19026.658733303,9544.0251199698,2,407.76725827854,883.22943733891,300.09244386697
461,0.13461757272814,7025.678658777,9392.1675589929,19035.997846146,9546.021318511,2,408.19421249757,883.55152005842,300.09594481758
463,0.13401197372018,7023.6310916231,9382.940958061,19045.30989646,9547.984041882,2,408.6211591439,883.94189112355,300.09955555215
465,0.13341137408645,7021.6199564607,9373.7376913254,19054.595401605,9549.9135392341,2,409.04809857812,884.31164738576,300.1032787884
467,0.13281571041612,7019.6462990601,9364.5556621731,19063.855175833,9551.8100472237,2,409.47503115769,884.43438259247,300.10711729355
469,0.13222492083552,7017.7110285188,9355.3926431603,19073.090274325,9553.6738290754,2,409.90195723794,885.05920431251,300.11107388487
471,0.13163894484694,7015.8149181292,9346.2462158624,19082.302020777,9555.5052062865,2,410.32887717184,885.43400004477,300.11515143023
473,0.13105772317798,7013.9586114114,9337.1137219736,19091.49202631,9557.3045825821,2,410.75579130919,885.73691543388,300.11935284892
475,0.13048119764547,7012.1426328687,9327.9922956368,19100.66213033,9559.0724599663,2,411.18269999561,886.15951366938,300.12368111219
477,0.12990931103692,7010.3674029476,9318.8789944024,19109.814246387,9560.8094469515,2,411.60960357247,886.3342703726,300.12813924363
479,0.12934200701243,7008.633256702,9309.7709934894,19118.950148306,9562.5162594953,2,412.03650237783,886.81988692212,300.13273032038
481,0.12877923002753,7006.9404653754,9300.6657712239,19128.071268732,9564.193715439,2,412.46339674875,887.24752826485,300.13745747318
483,0.12822092527698,7005.2892600285,9291.56121537,19137.178579982,9565.842723694,2,412.89028702389,887.46318994073,300.14232388753
485,0.12766703865909,7003.6798562635,9282.4556283,19146.272578892,9567.4642695057,2,413.31717354589,887.93873624429,300.14733280389
487,0.12711751675898,7002.1124792979,9273.3476730812,19155.353333143,9569.0593969605,2,413.74405666258,888.16564145478,300.15248751886
489,0.12657230684956,7000.5873890234,9264.2363286903,19164.420520481,9570.6291894987,2,414.17093672728,888.51218019806,300.1577913854
491,0.12603135690884,6999.1049048588,9255.1208827916,19173.473432164,9572.174748828,2,414.59781409869,888.99274493729,300.16324781378
493,0.12549461565067,6997.6654302878,9246.0009262,19182.510976342,9573.697172554,2,415.02468914093,889.2245135897,300.16886027224
495,0.12496203256676,6996.26947682,9236.8762985743,19191.53173185,9575.197530723,2,415.45156222421,889.64979911069,300.1746322876
497,0.12443355797703,6994.9176870308,9227.7469821342,19200.534055666,9576.6768416107,2,415.87843372609,889.92893239821,300.18056744617
499,0.1239091430851,6993.6108563724,9218.6129849131,19209.516202622,9578.1360469495,2,416.30530403304,890.13638410932,300.18666939437
501,0.12338874003607,6992.3499533433,9209.4742476555,19218.476423533,9579.5759867283,2,416.73217354212,890.66990339043,300.19294183931
503,0.12287230197449,6991.1361375619,9200.3305755992,19227.413040698,9580.9973738391,2,417.15904266215,890.95385332489,300.1993885497
505,0.12235978309947,6989.9707751325,9191.1815822047,19236.324513948,9582.400768931,2,417.5859118141,891.29277803296,300.20601335665
507,0.12185113871464,6988.8554505448,9182.0266346938,19245.209507458,9583.7865561648,2,418.01278143069,891.62417020813,300.21282015436
509,0.12134632527052,6987.791974266,9172.8647896236,19254.06696908,9585.1549207052,2,418.43965195512,891.7089985235,300.21981290076
511,0.12084530039743,6986.7823851356,9163.6947085639,19262.896231875,9586.5058291252,2,418.86652383923,892.27877475443,300.22699561851
513,0.12034802292709,6985.8289467366,9154.5145672321,19271.697124008,9587.8390140007,2,419.29339754124,892.61490008413,300.23437239571
515,0.11985445290233,6984.9341372359,9145.3220026331,19280.470041742,9589.1539639358,2,419.72027352337,892.8671790943,300.24194738658
517,0.11936455157398,6984.10063259,9136.1141435245,19289.215939148,9590.4499201855,2,420.14715224969,893.25078594319,300.24972481242
519,0.11887828138523,6983.331283413,9126.8877285967,19297.93622906,9591.7258806493,2,420.57403418453,893.38696977837,300.25770896242
521,0.1183956059444,6982.6290861143,9117.6392671498,19306.632639135,9592.9806119944,2,421.00091979132,893.81838621863,300.26590419441
523,0.11791648998609,6981.9971492265,9108.3651794415,19315.307084627,9594.2126702148,2,421.42780953161,894.20657915031,300.27431493575
525,0.11744089932214,6981.438656123,9099.061876994,19323.96159633,9595.420429654,2,421.85470386382,894.37160968824,300.28294568408
527,0.11696880078327,6980.9568257201,9089.7257801997,19332.598305464,9596.6021198153,2,422.28160324135,894.80726294998,300.29180100844
529,0.11650016215297,6980.5548731367,9080.353300736,19341.21945743,9597.7558685352,2,422.70850811006,894.99464444973,300.30088554978
531,0.11603495209544,6980.2359725548,9070.9408321119,19349.827410977,9598.8797494038,2,423.13541890544,895.28660448529,300.31020402225
533,0.11557314007937,6980.0032246417,9061.4847910095,19358.424580473,9599.971830736,2,423.56233604978,895.72660040366,300.31976121363
535,0.11511469629994,6979.8596306527,9051.9817298211,19367.013301568,9601.0302232618,2,423.98925994986,895.91814187624,300.32956198673
537,0.11465959160073,6979.8080749926,9042.4285000833,19375.595641591,9602.0531237413,2,424.41619099531,896.29067032509,300.33961127993
539,0.11420779739739,6979.8513170646,9032.8224140032,19384.173208482,9603.0388526529,2,424.84312955744,896.52890991454,300.34991410832
541,0.11375928560436,6979.9919925484,9023.1613515045,19392.747011961,9603.9858847001,2,425.27007598811,896.67963842418,300.36047556455
543,0.11331402856576,6980.2326233821,9013.4437940412,19401.317396657,9604.8928718914,2,425.6970306181,897.17097104389,300.37130081971
545,0.11287199899131,6980.575635182,9003.6688018817,19409.884031419,9605.7586595183,2,426.12399375468,897.41299897975,300.38239512451
547,0.11243316989787,6981.0233802567,8993.8359622005,19418.445928484,9606.5822958892,2,426.55096567853,897.696169686,300.39376381032
549,0.11199751455731,6981.5781639736,8983.9453248998,19427.001476893,9607.3630367188,2,426.97794664,897.9847149773,300.40541228952
551,0.11156500645092,6982.2422715817,8973.9973342595,19435.548483819,9608.1003453327,2,427.40493685513,898.02701011386,300.41734605749
553,0.11113561923061,6983.0179921453,8963.9927650297,19444.084217641,9608.7938895642,2,427.83193650161,898.53350346585,300.4295706929
555,0.11070932668699,6983.9076356387,8953.9326718654,19452.6054471,9609.4435360686,2,428.25894571471,898.82534062088,300.44209185896
557,0.11028610272393,6984.9135389131,8943.8183515691,19461.108481115,9610.0493422998,2,428.68596458336,899.01651922102,300.4549153044
559,0.10986592133952,6986.0380559304,8933.6513062645,19469.589225751,9610.6115461328,2,429.11299314603,899.35460319799,300.46804686464
561,0.1094487566129,6987.2835280216,8923.4331966145,19478.043273779,9611.130552828,2,429.54003138614,899.44549837681,300.48149246311
563,0.10903458269644,6988.6522310025,8913.1657921381,19486.466023558,9611.6069187181,2,429.96707922668,899.80532706476,300.49525811176
565,0.10862337381264,6990.1462983234,8902.8509452675,19494.852802291,9612.0413307442,2,430.39413652399,900.14610320844,300.50934991257
567,0.10821510425542,6991.7676230916,8892.490616615,19503.198964469,9612.43458072,2,430.82120306071,900.24159991954,300.52377405853
569,0.1078097483951,6993.5177465462,8882.0869591309,19511.499951616,9612.787532958,2,431.24827853821,900.6282913617,300.53853683485
571,0.10740728068661,6995.3977456652,8871.6424444834,19519.75131869,9613.1010838809,2,431.67536256871,900.76690620528,300.55364461995
573,0.10700767568041,6997.4081367519,8861.1600027939,19527.948740556,9613.3761122223,2,432.10245466741,900.97450827258,300.56910388715
575,0.10661090803536,6999.5488136022,8850.6431496951,19536.088007532,9613.613418262,2,432.52955424467,901.36328756803,300.58492120492
577,0.10621695253926,7001.8190304906,8840.0960668356,19544.165035309,9613.8136504117,2,432.9566605988,901.50384828379,300.60110323913
579,0.10582578409793,7004.2174743212,8829.5237447773,19552.17573537,9613.9772197471,2,433.38377290995,901.79264484032,300.61765675336
581,0.10543737779173,7006.742336005,8818.931895939,19560.116130971,9614.1041997066,2,433.81089023486,901.97824538082,300.63458861057
583,0.10505170886161,7009.3914880505,8808.3270407938,19567.982200265,9614.1942191816,2,434.23801150383,902.02651769088,300.6519057744
585,0.10466875273173,7012.1626594376,8797.7164632181,19575.769852823,9614.2463557689,2,434.66513551949,902.46274646806,300.66961531026
587,0.10428848502289,7015.0536218848,8787.1081550637,19583.474887143,9614.2590474236,2,435.09226095768,902.65013908968,300.68772438688
589,0.1039108815648,7018.0623605831,8776.5107133124,19591.09296714,9614.2300480825,2,435.51938637024,902.83314968721,300.70624027702
591,0.10353591840679,7021.1872099545,8765.933162441,19598.619632959,9614.1564587269,2,435.94651018959,903.06582539807,300.72517035917
593,0.10316357182684,7024.4269341527,8755.3846763952,19606.050361342,9614.0348645377,2,436.37363073464,903.0530796928,300.7445221193
595,0.1027938183387,7027.7807306123,8744.8741951372,19613.380683302,9613.8615971301,2,436.80074621752,903.43072834818,300.76430315146
597,0.10242663469718,7031.2481391953,8734.4099633697,19620.606352566,9613.6331182338,2,437.22785475045,903.665910197,300.78452115964
599,0.10206199790151,7034.8288558013,8723.9990459819,19627.723543706,9613.3464925123,2,437.65495435258,903.73703468297,300.80518395873
601,0.1016998851971,7038.5224774387,8713.6468797221,19634.729050255,9612.9998926988,2,438.08204295629,904.01842470578,300.82629947657
603,0.10134027407567,7042.3282338151,8703.3569033767,19641.620452226,9612.5930703077,2,438.50911841328,904.05416585651,300.8478757544
605,0.10098314227418,7046.2447707126,8693.1302840198,19648.396228108,9612.1277340169,2,438.93617850093,904.25680316174,300.86992094956
607,0.10062846777253,7050.2700307391,8682.9657442078,19655.055796551,9611.6078000343,2,439.36322092961,904.54260829499,300.89244333575
609,0.10027622879032,7054.4012345821,8672.8595008794,19661.599487577,9611.0395007328,2,439.79024335108,904.58318028426,300.91545130536
611,0.099926403782502,7058.6349219355,8662.8053449536,19668.028459837,9610.4313468699,2,440.21724336824,904.82938303566,300.93895337044
613,0.099578971434694,7062.9669959294,8652.794903648,19674.34459713,9609.7939243206,2,440.64421854584,904.91788957487,300.96295816436
615,0.099233910657862,7067.3927421068,8642.8181420182,19680.55042062,9609.1394613445,2,441.07116642171,904.93597091314,300.98747444358
617,0.098891200582426,7071.9068655544,8632.8641919655,19686.649037809,9608.4810134702,2,441.49808451857,905.27801668943,301.01251108921
619,0.09855082055038,7076.5036631084,8622.9226912646,19692.644102043,9607.8309927633,2,441.9249703559,905.37520672244,301.03807710778
621,0.098212750112939,7081.1774250675,8612.9859131422,19698.539737351,9607.1987116894,2,442.35182146404,905.50351012974,301.06418163408
623,0.097876969019051,7085.923012098,8603.052038102,19704.340228087,9606.5868447442,2,442.77863540211,905.65130685192,301.09083393188
625,0.097543457209517,7090.7363296052,8593.1292279154,19710.049421882,9605.9874771399,2,443.20540978672,905.55788558473,301.11804339591
627,0.097212194810019,7095.6144350136,8583.2389049925,19715.669814833,9605.3796329661,2,443.6321423328,905.88343238534,301.14581955342
629,0.096883162125287,7100.5552670974,8573.4151398374,19721.201625388,9604.7310845146,2,444.05883090007,906.03999812936,301.17417206592
631,0.096556339634743,7105.5571508273,8563.6974235953,19726.642475194,9604.0063940435,2,444.48547353346,906.07545945421,301.2031107308
633,0.09623170798928,7110.6179611578,8554.1180243136,19731.988311852,9603.179470968,2,444.91206849262,906.27760531098,301.23264548312
635,0.095909248008585,7115.7333758353,8544.6906104424,19737.235677916,9602.2444265585,2,445.33861427945,906.23615749437,301.26278639731
637,0.095588940678688,7120.894008196,8535.4071400608,19742.384635456,9601.2186273463,2,445.7651096753,906.42978841013,301.29354368893
639,0.095270767149801,7126.0827406232,8526.2432791047,19747.441169746,9600.1375397589,2,446.19155377972,906.62951675831,301.32492771643
641,0.094954708734491,7131.2745084256,8517.169270187,19752.417622313,9599.043644366,2,446.61794603567,906.59827810777,301.35694898298
643,0.094640746906434,7136.43954465,8508.1675343789,19757.32941376,9597.9688664642,2,447.04428625302,906.83859425456,301.38961813827
645,0.094328863300638,7141.5486209343,8499.2531705439,19762.188310986,9596.9155686727,2,447.47057464769,906.83448707752,301.42294598031
647,0.094019039715216,7146.5773481008,8490.4754511965,19766.997893763,9595.8552879,2,447.89681183876,906.95530577698,301.45694345735
649,0.093711258112247,7151.5073316905,8481.889792127,19771.756831521,9594.7523334029,2,448.32299872835,907.19226404785,301.49162166972
651,0.093405500614777,7156.3240243414,8473.5290684928,19776.466488827,9593.5870128381,2,448.74913632275,907.18560055767,301.52699187169
653,0.093101749499727,7161.0128702108,8465.3994301862,19781.136051049,9592.3585468046,2,449.17522561219,907.3991848886,301.56306547344
655,0.092799987188455,7165.5565312767,8457.4916694877,19785.783971476,9591.0750277719,2,449.60126752215,907.43514909902,301.59985404297
657,0.092500196236301,7169.9363920934,8449.7942185144,19790.436248542,9589.7406406537,2,450.02726288436,907.49169497884,301.63736930804
659,0.09220235932218,7174.1387816145,8442.3055397905,19795.119636378,9588.3438398579,2,450.45321243862,907.77197284521,301.67562315814
661,0.091906459240244,7178.161425066,8435.0395688341,19799.851730463,9586.8553691777,2,450.87911690021,907.80931383811,301.71462764648
663,0.091612478895174,7182.0150780457,8428.0152372635,19804.635910496,9585.2421617154,2,451.30497703414,907.98850938949,301.754394992
665,0.091320401300681,7185.7200866515,8421.2399703833,19809.464003566,9583.4846189979,2,451.73079366558,908.07077618351,301.79493758141
667,0.091030209580507,7189.3011336248,8414.7055584773,19814.32046533,9581.5818123578,2,452.15656767016,908.05964468767,301.83626797118
669,0.090741886972798,7192.7823721036,8408.3979119313,19819.182952978,9579.5460210995,2,452.58230003447,908.38855406024,301.87839888965
671,0.090455416839085,7196.1826744079,8402.3060702885,19824.022542109,9577.3982577773,2,453.00799198109,908.47468240101,301.9213432391
673,0.090170782677042,7199.5109007472,8396.4234398275,19828.808123122,9575.1673655202,2,453.43364506296,908.61681523183,301.96511409781
675,0.089887968135738,7202.7622551836,8390.7517765164,19833.510290754,9572.8857895772,2,453.85926121498,908.74919085086,302.00972472221
677,0.089606957033725,7205.9171508008,8385.311224895,19838.099535452,9570.5824818951,2,454.28484282605,908.66385575912,302.05518854899
679,0.089327733377784,7208.9460701343,8380.1396350483,19842.545144834,9568.2798222502,2,454.71039274864,909.04456001464,302.10151919727
681,0.089050281373235,7211.822032422,8375.2715167335,19846.822408738,9565.9949918247,2,455.13591406724,909.18252322848,302.14873047074
683,0.08877458541625,7214.5327656797,8370.7143560997,19850.92313993,9563.7409637051,2,455.56140966382,909.283583839,302.19683635985
685,0.088500630069075,7217.0834473379,8366.4455296533,19854.857445766,9561.5250766126,2,455.98688185952,909.46907322371,302.24585104401
687,0.088228400030197,7219.4914896553,8362.4298105108,19858.642866703,9559.3476047303,2,456.41233234791,909.41555538541,302.29578889381
689,0.087957880112136,7221.7799406773,8358.6374271191,19862.291222236,9557.2034520876,2,456.83776237122,909.73850896372,302.34666447328
691,0.087689055231018,7223.9723379855,8355.0484015938,19865.805214467,9555.0863568982,2,457.26317293191,909.93114424627,302.39849254207
693,0.087421910404506,7226.0888583098,8351.6479690459,19869.183822874,9552.9919278597,2,457.68856490694,909.98686699286,302.45128805783
695,0.087156430753383,7228.1438227133,8348.4230537782,19872.428316021,9550.9176510564,2,458.11393907356,910.2277013033,302.50506617838
697,0.086892601504218,7230.1445768874,8345.3623955183,19875.544863713,9548.8612712796,2,458.53929610501,910.22911123728,302.55984226411
699,0.086630407993007,7232.0909375657,8342.4590627914,19878.543653729,9546.8197155057,2,458.96463658441,910.46554154586,302.61563188028
701,0.086369835671067,7233.9748421367,8339.7139540693,19881.435501592,9544.7893323657,2,459.38996106001,910.71380273857,302.67245079934
703,0.086110870113627,7235.7816824769,8337.1370831872,19884.228541574,9542.7665818917,2,459.81527011738,910.72261031109,302.73031500332
705,0.08585349702867,7237.4950956985,8334.7432669851,19886.927761935,9540.7480218843,2,460.24056440492,911.01519752776,302.78924068622
707,0.085597702261643,7239.1039129728,8332.5435104118,19889.537341631,9538.7296372821,2,460.66584457646,911.07158231972,302.8492442564
709,0.085343471793039,7240.6070639591,8330.5376630046,19892.063395285,9536.7065342789,2,461.09111118254,911.21376083393,302.91034233901
711,0.085090791729882,7242.0136011626,8328.7128545861,19894.51497401,9534.6734794499,2,461.51636457815,911.51744476588,302.97255177845
713,0.084839648295167,7243.3389888977,8327.0477728749,19896.902798757,9532.6255998222,2,461.94160489075,911.58095182735,303.03588964082
715,0.084590027819525,7244.6009180239,8325.5191299705,19899.236915895,9530.558446083,2,462.36683204432,911.81803422086,303.10037321644
717,0.08434191673716,7245.8167656933,8324.1062526338,19901.525102257,9528.4675374992,2,462.79204580646,911.92895503416,303.16602002232
719,0.084095301585729,7247.0025391031,8322.7926012604,19903.772640106,9526.3481242291,2,463.21724583257,911.97026606766,303.23284780477
721,0.083850169009034,7248.172041416,8321.5657994065,19905.982681941,9524.1956270672,2,463.64243170392,912.32878823596,303.30087454189
723,0.083606505761731,7249.3355617526,8320.4177592665,19908.156629088,9522.0064433868,2,464.06760296625,912.44631371821,303.37011844622
725,0.083364298715568,7250.4984952979,8319.3450038798,19910.294783548,9519.7783529755,2,464.49275916715,912.62318244409,303.4405979673
727,0.083123534866436,7251.6606343762,8318.3485554743,19912.397564492,9517.5101221222,2,464.91789988118,912.78780175014,303.51233179435
729,0.082884201339947,7252.8163850539,8317.4330879026,19914.467047333,9515.2005955089,2,465.34302471488,912.72259167373,303.58533885895
731,0.082646285402199,7253.9556926597,8316.6055137963,19916.508301626,9512.8478456329,2,465.76813329339,913.13501298103,303.65963833764
733,0.082409774454739,7255.0654996041,8315.8736012116,19918.529748097,9510.4487413126,2,466.19322523804,913.30557833988,303.73524965481
735,0.082174656042815,7256.1315694129,8315.2447926031,19920.542443432,9507.9990198961,2,466.61830014472,913.41820044461,303.81219248536
737,0.081940917851476,7257.1405439962,8314.7254923832,19922.558327719,9505.4936949837,2,467.04335757005,913.63551384513,303.89048675743
739,0.081708547707556,7258.0819284294,8314.3204341064,19924.588363003,9502.9275659136,2,467.46839702603,913.61411746516,303.9701526553
741,0.081477533574934,7258.9496238217,8314.0319334163,19926.641330072,9500.2956351561,2,467.89341797923,913.92442588476,304.05121062222
743,0.081247863551786,7259.7427355744,8313.8589891636,19928.723639674,9497.5933877245,2,468.31841985063,914.14700717521,304.13368136327
745,0.081019525866428,7260.4655138341,8313.7966747467,19930.839817458,9494.8169744352,2,468.74340201528,914.19202103405,304.21758584835
747,0.080792508872114,7261.1264948056,8313.8362828353,19932.993074301,9491.9633555491,2,469.16836380416,914.46097637318,304.30294531483
749,0.080566801042465,7261.7371456686,8313.9663569721,19935.185504755,9489.0304258028,2,469.59330451221,914.49024190658,304.38978127103
751,0.080342390967455,7262.3103436353,8314.1743914195,19937.417800564,9486.0171219896,2,470.01822341472,914.68669563329,304.47811549886
753,0.080119267350907,7262.8590557054,8314.4485696303,19939.688762661,9482.9234927354,2,470.44311979122,914.96020270045,304.56797005692
755,0.07989741900931,7263.395421633,8314.7789580919,19941.995029228,9479.7506936278,2,470.86799295267,914.99379929861,304.65936728402
757,0.079676834872916,7263.9303294829,8315.1578740438,19944.331294703,9476.5008249353,2,471.29284226572,915.25441419878,304.75232980121
759,0.079457503986343,7264.4732592399,8315.5797636787,19946.690838467,9473.1766811101,2,471.71766717062,915.33330780386,304.84688051612
761,0.079239415510126,7265.0323139214,8316.0408714507,19949.066141365,9469.781433847,2,472.14246719048,915.41324472948,304.94304262562
763,0.079022558722108,7265.6142156754,8316.5390617084,19951.44927651,9466.3184235471,2,472.56724193398,915.73677543879,305.0408396191
765,0.078806923018681,7266.2242112407,8317.0738460432,19953.831991604,9462.7911441887,2,472.99199109507,915.81949621353,305.14029528174
767,0.078592497916,7266.865902316,8317.6465258172,19956.205554398,9459.2034249712,2,473.41671445299,916.00897833518,305.24143369786
769,0.078379273051262,7267.540988021,8318.2603026403,19958.560520152,9455.5598099136,2,473.84141187526,916.13691084572,305.34427925425
771,0.078167238184142,7268.2488068906,8318.9202183028,19960.886598166,9451.8662094025,2,474.26608332558,916.09961306035,305.44885664352
773,0.0779563831984,7268.9856352847,8319.6328246692,19963.17276794,9448.1308157229,2,474.69072887826,916.47288280271,305.55519086758
775,0.077746698103529,7269.7440680356,8320.4055484317,19965.40772211,9444.3649147248,2,475.11534873823,916.60459018133,305.66330724108
777,0.077538173036151,7270.5131549902,8321.2458085862,19967.580592308,9440.5829059425,2,475.53994326042,916.72336358982,305.77323139492
779,0.077330798260664,7271.2798090681,8322.1600467449,19969.681785479,9436.8010279095,2,475.96451295731,916.90060540044,305.88498927976
781,0.077124564168571,7272.0312776238,8323.1528954747,19971.703675068,9433.0350272696,2,476.38905848416,916.83970056118,305.99860716965
783,0.076919461276161,7272.7576118287,8324.2266896683,19973.6408968,9429.297882242,2,476.813580601,917.1715900606,306.11411166561
785,0.07671548022067,7273.4527581267,8325.3814104339,19975.490139022,9425.5989769369,2,477.23808012347,917.35333107348,306.23152969932
787,0.076512611755587,7274.1136906431,8326.6149918525,19977.249564383,9421.9452405094,2,477.66255788263,917.40396221961,306.3508885368
789,0.076310846745979,7274.7384744435,8327.9238047771,19978.918166665,9418.3432432672,2,478.08701470642,917.63204227944,306.47221578211
791,0.076110176164471,7275.3248597568,8329.3031153195,19980.495304201,9414.800610546,2,478.51145142007,917.62143892128,306.59553938121
793,0.075910591087996,7275.8703185428,8330.7473913803,19981.980473898,9411.3259055879,2,478.93586885129,917.84354045129,306.72088762567
795,0.075712082694988,7276.3732841679,8332.2504473802,19983.373309295,9407.9272470744,2,479.36026782621,918.07716145131,306.84828915662
797,0.075514642262493,7276.8347964239,8333.805516205,19984.673788967,9404.6103837619,2,479.78464914895,918.07213056473,306.97777296852
799,0.07531826116281,7277.2598081213,8335.4053726779,19985.882533964,9401.376966975,2,480.20901356675,918.34354942144,307.10936841321
801,0.075122930859595,7277.657483883,8337.0425878127,19987.000913424,9398.2238919489,2,480.63336173074,918.38498379302,307.24310520376
803,0.07492864290382,7278.0399937481,8338.7098992527,19988.030770295,9395.1444080615,2,481.05769416829,918.50033019328,307.37901341852
805,0.074735388930228,7278.4201337706,8340.4006082145,19988.973877104,9392.130645522,2,481.4820112792,918.78726198988,307.51712350514
807,0.074543160654939,7278.8088923143,8342.1089000462,19989.831408919,9389.1762555594,2,481.90631335643,918.83488276179,307.65746628465
809,0.074351949874456,7279.2137843898,8343.8300226352,19990.60372248,9386.278118545,2,482.33060062167,919.04437904642,307.80007295553
811,0.074161748465938,7279.6380713909,8345.5603125961,19991.290605204,9383.4368490601,2,482.75487326358,919.13880409238,307.94497509786
813,0.073972548388314,7280.0807885202,8347.2971059835,19991.891910923,9380.6562220248,2,483.17913146839,919.14844411754,308.09220467749
815,0.073784341683658,7280.5375578806,8349.0385901116,19992.40830579,9377.9417618759,2,483.6033754364,919.4892316912,308.24179405024
817,0.073597120478247,7281.0021186455,8350.7836463612,19992.841831835,9375.2988060381,2,484.02760538151,919.58994613487,308.39377596613
819,0.073410876982849,7281.4683799356,8352.5317165601,19993.196060151,9372.7304324766,2,484.45182151471,919.7376906579,308.54818357366
821,0.073225603491949,7281.9325255218,8354.2827107297,19993.475707996,9370.2358301491,2,484.87602401661,919.88533062487,308.70505042409
823,0.073041292381989,7282.3943154114,8356.0369631935,19993.685824619,9367.8098554834,2,485.30021300859,919.79627167147,308.86441047577
825,0.072857936108983,7282.8567949769,8357.795235856,19993.830944716,9365.4441665144,2,485.72438853365,920.18357975491,309.02629809851
827,0.07267552720614,7283.3245140732,8359.558760892,19993.914641159,9363.1294083482,2,486.14855055415,920.33744544711,309.19074807796
829,0.072494058282015,7283.8012983339,8361.3293025147,19993.939571246,9360.8573338469,2,486.57269896536,920.4228453895,309.35779562006
831,0.072313522019492,7284.2886034087,8363.1091947951,19993.907784977,9358.6221032969,2,486.99683361782,920.62366095622,309.52747635543
833,0.072133911175572,7284.7847844995,8364.9012954882,19993.821060171,9356.4207259303,2,487.4209543412,920.58687505323,309.6998263439
835,0.071955218581716,7285.2851024804,8366.7088063248,19993.681201355,9354.2529346208,2,487.8450609643,920.86851613692,309.874882079
837,0.071777437144401,7285.7822081538,8368.534951166,19993.490336249,9352.1207269937,2,488.26915332886,921.07536305797,310.05268049247
839,0.071600559845524,7286.266937931,8370.3825569194,19993.251216542,9350.0276880474,2,488.6932312965,921.09747146023,310.23325895886
841,0.071424579742369,7286.7293287001,8372.2536251349,19992.967457867,9347.9781637181,2,489.11729474913,921.35124558969,310.4166553001
843,0.071249489966937,7287.1597856475,8374.1489985586,19992.643611462,9345.9763548422,2,489.54134358388,921.36652577796,310.6029077901
845,0.071075283724581,7287.5503051587,8376.0682111872,19992.284981227,9344.0254271429,2,489.96537770379,921.5412442381,310.7920551594
847,0.070901954292038,7287.8955608037,8378.0095663787,19991.897183752,9342.1267871114,2,490.38939700646,921.80087176429,310.98413659986
849,0.070729495015047,7288.1935679579,8379.9704260181,19991.485554406,9340.2797221231,2,490.8134013726,921.82185070927,311.1791917693
851,0.070557899305879,7288.4456717716,8381.9476310751,19991.054573067,9338.4815661866,2,491.23739065761,922.06537309487,311.37726079625
853,0.070387160641076,7288.6558284674,8383.9379317211,19990.607482668,9336.7283699824,2,491.66136468787,922.13259321096,311.57838428466
855,0.070217272559686,7288.8294801255,8385.9383030663,19990.146201383,9335.0157981525,2,492.08532326241,922.19933468285,311.78260331871
857,0.070048228662067,7288.9725033943,8387.9460649281,19989.671517855,9333.3398655935,2,492.50926615841,922.51163726191,311.98995946751
859,0.069880022609164,7289.0905711647,8389.9587947519,19989.183470317,9331.6972837434,2,492.93319313814,922.58444111533,312.20049478996
861,0.069712648122066,7289.1889403323,8391.9740947396,19988.68178363,9330.0854686504,2,493.35710395516,922.76397843146,312.41425183958
863,0.069546098981587,7289.272447977,8393.9893223939,19988.166257273,9328.5024262566,2,493.78099835907,922.88308431861,312.63127366929
865,0.069380369027773,7289.3454871125,8396.0014026726,19987.63702998,9326.9466998654,2,494.20487609888,922.84101220591,312.85160383633
867,0.069215452159301,7289.4118711397,8398.0068071857,19987.094680052,9325.4174261699,2,494.62873692573,923.2059384572,313.0752864071
869,0.06905134233289,7289.4746480078,8400.0017229455,19986.540155003,9323.9144227014,2,495.05258059537,923.33054210004,313.30236596207
